 Zr  N   Cl 
   2   2   2
Direct
  0.4999999999999999 -0.0000000000000001  0.4580550898343890
  0.0000000000000000  0.4999999999999999  0.5419448630573578
  0.4999999999999999  0.4999999999999999  0.5145991851744883
 -0.0000000000000000 -0.0000000000000000  0.4854008796203434
  0.4999999999999999  0.4999999999999999  0.3673148112715288
  0.0000000000000000  0.0000000000000000  0.6326851648510982
