 Os  S   Br 
   2   2   2
Direct
  0.4999999999999999 -0.0000000000000000  0.4457079183749992
 -0.0000000000000000  0.4999999999999999  0.5542921038754531
  0.4999999999999999  0.4999999999999999  0.5127375154346627
 -0.0000000000000000  0.0000000000000000  0.4872625043602328
  0.4999999999999999  0.4999999999999999  0.3616052394313344
  0.0000000000000000 -0.0000000000000000  0.6383947794377688
