 Re  Te 
   4   8
Direct
  0.0163954228261520  0.0142476000378388  0.4953494300577803
  0.8653773213266853  0.3653285824133142  0.5046505611913041
  0.4528236209584995  0.3911308687497529  0.5017279557833374
  0.4289490560806787  0.9884456763779602  0.4982720188288965
  0.3003922833118129  0.1367566207813143  0.3872199041517917
  0.5813810685341704  0.2428198964170188  0.6127800650531041
  0.7981061066982815  0.6284343479614459  0.4180545836542559
  0.0836673547581291  0.7511419715580540  0.5819454198322792
  0.1262796611458221  0.2969318361279217  0.5981149714411306
  0.7554936375960580  0.0826444955770511  0.4018850200008733
  0.6263540911734414  0.7877508538609453  0.5707931775555645
  0.2554192528039323  0.5918256729299198  0.4292067800339832
