 Ir  S  
   4   8
Direct
 -0.0186486887543775 -0.0476377129613977  0.4969696399797657
  0.9004220660649288  0.4272158268558940  0.5030307510956485
  0.4813546275114532  0.4523174766939451  0.4969594692185566
  0.4004187316801507  0.9272606469838762  0.5030409206559575
  0.3070616392208855  0.1408687520341096  0.4224643944270715
  0.5747119977837059  0.2387089244232257  0.5775358672224904
  0.8070703682554160  0.6409296370388829  0.4224651958012131
  0.0747032643359588  0.7386480225020204  0.5775350691226148
  0.1207514408734776  0.2781380741198421  0.5664169010162567
  0.7610219916871367  0.1014395189076324  0.4335833686374158
  0.6207273500912373  0.7781397953190395  0.5663836720069841
  0.2610460696611595  0.6014378388410986  0.4336165944087383
