 Co  O   Cl 
   2   2   2
Direct
  0.4999999999999998 -0.0000000000000001  0.4609596099799168
 -0.0000000000000003  0.5000000000000000  0.5390421245227658
  0.4999999999999998  0.5000000000000000  0.5189721504431174
 -0.0000000000000000  0.0000000000000000  0.4810296371441651
  0.4999999999999998  0.5000000000000000  0.3862944078157354
  0.0000000000000000 -0.0000000000000000  0.6137073423560868
