 Zr  N   O   H  
   4   3   2   2
Direct
  0.3333333333333355  0.6666666666666676  0.4502114242389312
  0.6666666666666684  0.3333333333333341  0.5497436735887100
  0.0000000000000004  0.0000000000000004  0.3587671378633139
  0.0000000000000007  0.0000000000000007  0.6411987041659278
  0.0000000000000005  0.0000000000000005  0.4999787768231785
  0.6666666666666684  0.3333333333333340  0.4029556067238420
  0.3333333333333357  0.6666666666666677  0.5970009881406202
  0.6666666666666686  0.3333333333333343  0.6908627320324772
  0.3333333333333354  0.6666666666666675  0.3091126188997054
  0.6666666666666686  0.3333333333333343  0.7267723221650382
  0.3333333333333354  0.6666666666666675  0.2732043623438904
