 Ti  N   O   H  
   4   3   2   2
Direct
  0.3333333333333361  0.6666666666666682  0.4524627937618153
  0.6666666666666679  0.3333333333333344  0.5475409880914296
  0.0000000000000004  0.0000000000000004  0.3657888513067680
  0.0000000000000007  0.0000000000000007  0.6342152550210739
  0.0000000000000005  0.0000000000000005  0.5000028611260693
  0.6666666666666679  0.3333333333333343  0.4076017918482764
  0.3333333333333363  0.6666666666666685  0.5924021485713366
  0.6666666666666681  0.3333333333333346  0.6820546989587144
  0.3333333333333360  0.6666666666666682  0.3179500534534105
  0.6666666666666681  0.3333333333333346  0.7187940782110792
  0.3333333333333360  0.6666666666666682  0.2812102639442813
