 Rh  S   Br 
   2   2   2
Direct
  0.4999999999999998  0.0000000000000001  0.4515234888906872
  0.0000000000000001  0.5000000000000000  0.5484765192430116
  0.4999999999999998  0.5000000000000000  0.5226340691439811
  0.0000000000000000  0.0000000000000000  0.4773659369569870
  0.4999999999999998  0.5000000000000000  0.3660832873613041
 -0.0000000000000000 -0.0000000000000000  0.6339167292534917
