 Hf  S   Cl 
   2   2   2
Direct
  0.4999999999999998 -0.0000000000000002  0.4622440262247577
  0.0000000000000001  0.5000000000000000  0.5377559720670710
  0.4999999999999998  0.5000000000000000  0.5484399442080566
 -0.0000000000000000 -0.0000000000000000  0.4515600324574003
  0.4999999999999998  0.5000000000000000  0.3759656818486445
  0.0000000000000000 -0.0000000000000000  0.6240343442172571
