 Ir  S   Br 
   2   2   2
Direct
  0.4999999999999998  0.0000000000000000  0.4518997315261967
  0.0000000000000000  0.5000000000000000  0.5481003259640685
  0.4999999999999998  0.5000000000000000  0.5218730270088087
 -0.0000000000000000  0.0000000000000000  0.4781270308854594
  0.4999999999999998  0.5000000000000000  0.3664385286982118
 -0.0000000000000000  0.0000000000000000  0.6335615253199195
