 Hf  Se  Cl  Hf  Cl  Se  Hf  Cl  Se  Hf  Se  Cl 
   1   1   1   1   1   1   1   1   1   1   1   1
Direct
  0.0002880809737624 -0.0007517795036554  0.5005806465339374
  0.3326008261701497  0.1679457439765223  0.5920980829410424
  0.3337782915380797  0.1661391318398429  0.4107344810372732
  0.0002880799390350  0.4992482224756848  0.4994193525861628
  0.3337782920037726  0.6661391294975850  0.5892655181012609
  0.3326008274002034  0.6679457432205241  0.4079019170488497
  0.5002880800138624 -0.0007517776073205  0.4994193525817268
  0.8337782919601086  0.1661391296580126  0.5892655179904993
  0.8326008274141318  0.1679457434318970  0.4079019170527267
  0.5002880809859341  0.4992482204058183  0.5005806464571709
  0.8326008259105626  0.6679457435305155  0.5920980829511503
  0.8337782912268642  0.6661391314283879  0.4107344810427244
