formula,c_11,c_12,c_13,c_22,c_23,c_33
TaAs2,60.31957538648529,18.063130390844783,0.018060891452131717,61.797729114515775,0.011446408225241808,42.288495957977574
TaAsSb,64.82603536387569,32.1329092321427,-0.0026399426232180095,64.98858087455814,0.0004605060895036054,31.716998750721284
TaCl2,80.48320699326985,69.7351867628745,-0.01674003809848976,82.39449182980502,-0.016690555622534218,10.03901325128846
TaH2,114.46042023122081,51.034739404240426,-0.0031515244247742867,114.93692216854969,-0.004963715641709457,64.30517945387116
TaS2,32.588093655648684,12.895567573495002,-1.7193379814704803e-9,32.58760209912053,-1.7193379452180885e-9,16.38576645884298
TaSSe,85.4333760781221,20.08443550149826,0.0006845022284023789,85.34930057479016,0.000638949698305033,65.21028049558457
TaSTe,74.71161916111411,20.197417952726106,0.03489792309360385,74.73124429745852,0.031450404987013195,54.43916754546666
TaSb2,38.67400863550922,107.42618073108912,-1.4177891801192755,37.91971090465205,-1.3176703542855113,-69.93348511360794
TaSe2,23.58076174853994,11.932558708421112,-9.63380751006267e-10,23.58060579974058,-9.63380751006267e-10,13.464541605390751
TaSeTe,68.22461625513031,12.338776534856413,0.23356670769923057,67.90644859306808,0.21831910990317221,55.292284682421545
TaTe2,55.84336482279668,8.4742606861763,-0.0235583719996201,57.70866201973961,-0.02249661966057221,50.2038127495225
Ti2Br2,55.71887252362636,45.83949948832051,-4.5306626007699853e-7,55.718917919196194,-4.5306626007699853e-7,45.5904116324437
Ti2Br2N2,148.05927642002112,42.31013051843117,-3.118278018389584e-7,145.61618093779245,-9.633680385286412e-7,133.2547092709495
Ti2Br2S2,131.5698761720351,8.102943018228052,-8.52737617955603e-9,80.77640439218514,-3.198289483258075e-8,50.30488543303812
Ti2Br2Se2,110.51868636976165,6.996417409543493,-4.009399077599965e-9,69.1011932650188,4.11575728931696e-9,44.64984226552148
Ti2CF2,190.01744255745797,56.74239428212409,-0.05228714200275905,189.44643425208542,-0.061346331166423775,130.82935162440492
Ti2CH2O2,192.42585933155758,38.30144594029012,0.01333411694147401,192.4212386177691,-0.006812340365724266,152.9510131918515
Ti2CO2,271.76628391859174,80.8049029315508,-0.00949202589074487,270.7454789336372,-0.009072290413665782,191.77373456088117
Ti2Cl2N2,151.79695799534025,42.97397466865761,2.943186339527532e-8,151.21571758922315,2.5586789425831823e-8,135.0587258806889
Ti2Cl2S2,136.0165371707813,9.261732642267363,-2.434441461702381e-8,79.56930624074927,-1.5013985159063479e-7,53.17823365974428
