formula,c_11,c_12,c_13,c_22,c_23,c_33
Pb2Br2,8.968449380871,8.24172761766,0.0,8.968449380871,0.0,-14.677149082839
Pb2Cl2,-0.7272912223920001,42.669172300008,-0.0,-0.7272912223920001,-0.0,-2.452752540822
Pb2F2,9.750261727431,26.626570319037,0.0,9.750261727431,0.0,2.493110664069
Pb2I2,12.544891843014,8.318090256867,0.0,12.544891843014,0.0,-13.581803533011
Pb2N2,79.252277157555,50.460586293054,0.0,79.252277157555,0.0,28.121933389041
Pb2O2,41.626327212738005,15.818767783536002,0.0,41.626327212738005,-0.0,17.302631452014
Pb2S2,-2.041272358422,24.472416455220003,0.0,-2.041272358422,0.0,9.428149897146
Pb2Se2,-1.5579852102629999,16.755197482563,-0.0,-1.5579852102629999,-0.0,7.652098559862
Pd2Br2,59.276457352719,17.50315456233,0.0,59.276457352719,0.0,1.894406998677
Pd2Cl2,63.849930992538,18.547965202257,0.0,63.849930992538,0.0,1.623454646427
Pd2F2,56.264716331967,41.419466572827,-0.0,56.264716331967,0.0,-1.651670430363
Pd2I2,32.727535548459,15.43528294926,0.0,32.727535548459,0.0,17.090333395407
Pd2N2,117.00815564389501,66.816574520085,-0.0,117.00815564389501,0.0,48.05280265788001
Pd2O2,134.946321911556,59.393949640515004,0.0,134.946321911556,0.0,20.47830323829
Pd2S2,78.655134912498,36.997487444804996,0.0,78.655134912498,0.0,-3.6634778685810003
Pd2Se2,30.108151903416,24.223654641377998,0.0,30.108151903416,-0.0,15.120574088328
Pt2Br2,64.357759994433,41.10279215923801,0.0,64.357759994433,-0.0,-2.3209686645480003
Pt2Cl2,-892.9154493023881,1007.7931111929541,0.0,-892.9154493023881,0.0,-4.785238976547
Pt2F2,82.486088889246,74.35476287409601,-0.0,82.486088889246,0.0,41.66363597391901
Pt2I2,42.455551628529,54.050218164614996,0.0,42.455551628529,0.0,3.6893239675380003
Pt2N2,84.674318455668,137.48636703393,0.0,84.674318455668,0.0,29.915233828614003
Pt2O2,125.76471110048101,108.96452634261901,-0.0,125.76471110048101,0.0,6.923503092249001
Pt2S2,80.812779010005,68.55755819361,0.0,80.812779010005,0.0,-23.512840995933
Pt2Se2,55.73150047239,55.23177248658601,-0.0,55.73150047239,-0.0,-8.149769144754
Re2As2,87.24118326850201,131.893653308376,-0.0,87.24118326850201,-0.0,30.543384044559005
Re2Br2,55.52759734629,88.045792351953,0.0,55.52759734629,0.0,0.479062128429
Re2Cl2,1.023795759183,188.75011120800602,0.0,1.023795759183,0.0,25.323023144775
