 Y   C   O  
   3   2   2
Direct
  0.0000000000000000 -0.0000000000000000  0.5000000000000074
  0.6666666666666667  0.3333333333333338  0.6224106514320891
  0.6666666666666667  0.3333333333333338  0.3775893485679148
  0.3333333333333341  0.6666666666666676  0.5362375727615185
  0.3333333333333341  0.6666666666666676  0.4637624272384826
  0.0000000000000000  0.0000000000000000  0.6461829800155182
 -0.0000000000000000  0.0000000000000000  0.3538170199844743
