 Zr  O   I   Zr  I   O   Zr  I   O   Zr  O   I  
   1   1   1   1   1   1   1   1   1   1   1   1
Direct
  0.0026486140422713 -0.0092189683928280  0.5039236688898161
  0.3349048077033905  0.1710352649286052  0.5415973633471513
  0.3291710507372426  0.1717420339123074  0.3826956054102928
  0.0026493009459027  0.4907818580910255  0.4960762654583446
  0.3291705740257324  0.6717420385996821  0.6173044111124502
  0.3349045365667107  0.6710371376176206  0.4584025907963319
  0.5026492947744244 -0.0092180905664509  0.4960762782568511
  0.8291705514123211  0.1717420650475861  0.6173043927271804
  0.8349044566128752  0.1710371178783975  0.4584026041538661
  0.5026485926792887  0.4907810822900428  0.5039236807811046
  0.8349048434686701  0.6710352698052165  0.5415973494118332
  0.8291710808801489  0.6717420661368531  0.3826955888875499
