 Hf  N   O   H  
   4   3   2   2
Direct
  0.3333333333333356  0.6666666666666684  0.4506598912538474
  0.6666666666666677  0.3333333333333345  0.5493954953578808
  0.0000000000000004  0.0000000000000004  0.3599155050113622
  0.0000000000000007  0.0000000000000007  0.6401103930256478
  0.0000000000000005  0.0000000000000005  0.5000404534565578
  0.6666666666666674  0.3333333333333344  0.4034392737214590
  0.3333333333333358  0.6666666666666686  0.5965914256783296
  0.6666666666666679  0.3333333333333347  0.6891973811574924
  0.3333333333333354  0.6666666666666683  0.3108088724792372
  0.6666666666666679  0.3333333333333348  0.7254560745193382
  0.3333333333333354  0.6666666666666683  0.2745484296508611
