 Mo  N   O   H  
   4   3   2   2
Direct
  0.3333333333333347  0.6666666666666673  0.4513693036643425
  0.6666666666666672  0.3333333333333340  0.5486119015166457
  0.0000000000000004  0.0000000000000004  0.3750840171970414
  0.0000000000000006  0.0000000000000006  0.6248985135316719
  0.0000000000000005  0.0000000000000005  0.4999972534168040
  0.6666666666666671  0.3333333333333338  0.4000876578759015
  0.3333333333333348  0.6666666666666674  0.5998966384636104
  0.6666666666666673  0.3333333333333340  0.6763890427442311
  0.3333333333333345  0.6666666666666672  0.3235932252630703
  0.6666666666666673  0.3333333333333341  0.7136539901738450
  0.3333333333333345  0.6666666666666672  0.2863295636179567
